transaction_id,customer_id,customer_name,service_type,transaction_amount,fee_amount,channel,transaction_timestamp,status,customer_rating
TXN-7497465,CUST-3028,Yusuf Nnamdi,Bank Transfer,17294.54,86.47,Mobile App,2024-10-22 04:29:20,Success,4
TXN-6719171,CUST-3149,Kelechi Nnamdi,Bank Transfer,9716.95,10.0,Mobile App,2024-08-06 18:07:57,Success,5
TXN-3609226,CUST-4935,Yakubu Okafor,Data Purchase,148.98,0.0,Mobile App,2024-06-08 00:52:43,Success,5
TXN-7810155,CUST-2137,Efe Adeyemi,Bill Payment,21192.72,100.0,USSD,2024-06-03 01:02:56,Success,1
TXN-3454682,CUST-3676,Danjuma Eze,Bank Transfer,233312.99,1166.56,Mobile App,2024-01-20 23:06:06,Success,5
TXN-6021385,CUST-4516,Amina Okonkwo,Bill Payment,18683.76,100.0,Mobile App,2024-12-08 14:32:40,Success,3
TXN-6364201,CUST-5050,Chinedu Adebayo,Bill Payment,46883.57,100.0,Mobile App,2024-09-19 09:45:12,Pending,
TXN-7935148,CUST-5927,Amina Bakare,Airtime Purchase,4483.72,0.0,Mobile App,2024-06-28 21:14:26,Success,5
TXN-4570610,CUST-3878,Amarachi Nnamdi,Data Purchase,4616.58,0.0,Mobile App,2024-04-28 09:20:51,Success,5
TXN-1906197,CUST-2574,Uche Okeke,Data Purchase,4982.08,0.0,Mobile App,2024-05-24 07:50:29,Success,5
TXN-8959047,CUST-2442,Funke Bello,Bank Transfer,41230.33,206.15,Mobile App,2024-02-08 02:31:54,Success,5
TXN-2366887,CUST-5730,Segun Eze,Bill Payment,17774.73,100.0,Mobile App,2024-10-23 03:58:42,Success,5
TXN-4525960,CUST-2732,Kelechi Bello,Data Purchase,4495.29,0.0,Mobile App,2024-10-09 04:46:13,Success,5
TXN-9696703,CUST-2957,Amina Oni,Airtime Purchase,4529.89,0.0,USSD,2024-10-28 09:30:45,Success,5
TXN-7871042,CUST-2642,Danjuma Balogun,Airtime Purchase,2276.01,0.0,Web Portal,2024-10-22 09:08:22,Success,4
TXN-3221421,CUST-5485,Tunde Mohammed,Bill Payment,12362.2,100.0,Mobile App,2024-10-03 12:33:04,Success,5
TXN-7547358,CUST-1739,Segun Okonkwo,Data Purchase,2914.08,0.0,Mobile App,2024-04-21 17:35:04,Success,4
TXN-2566971,CUST-4683,Folake Adeleke,Airtime Purchase,4690.72,0.0,Mobile App,2024-02-08 03:46:28,Success,5
TXN-6954368,CUST-1988,Bolaji Bakare,Bill Payment,44280.74,100.0,Mobile App,2024-12-25 16:34:54,Success,2
TXN-6970076,CUST-4591,Danjuma Okonkwo,Bank Transfer,129355.82,646.78,Mobile App,2024-11-23 09:32:14,Failed,
TXN-7023803,CUST-4847,Chioma Oni,Data Purchase,1060.78,0.0,Mobile App,2024-10-18 22:50:58,Success,5
TXN-3580577,CUST-4390,Yakubu Eze,Bank Transfer,278772.04,1393.86,Mobile App,2024-07-11 16:17:44,Pending,
TXN-2468129,CUST-5984,Tunde Okafor,Bank Transfer,281709.32,1408.55,USSD,2024-09-09 03:51:29,Success,5
TXN-3215734,CUST-2286,Danjuma Okonkwo,Bill Payment,28316.76,100.0,Mobile App,2024-07-23 21:31:28,Success,4
TXN-4317200,CUST-2533,Uche Balogun,Bank Transfer,123306.64,616.53,Mobile App,2024-06-12 19:14:57,Success,4
TXN-8199664,CUST-2969,Amina Okafor,Bank Transfer,28472.73,142.36,USSD,2024-05-02 09:02:58,Success,5
TXN-7472624,CUST-1126,Emeka Okonkwo,Airtime Purchase,2577.52,0.0,Mobile App,2024-12-19 14:27:19,Success,5
TXN-3170686,CUST-5948,Ngozi Nwosu,Airtime Purchase,2405.11,0.0,USSD,2024-12-01 11:51:06,Success,5
TXN-6615358,CUST-2658,Amarachi Okafor,Data Purchase,296.41,0.0,Mobile App,2024-03-11 03:55:04,Success,2
TXN-6695623,CUST-5383,Fatima Okonkwo,Bill Payment,29455.23,100.0,USSD,2024-01-28 16:31:59,Success,5
TXN-6765603,CUST-1617,Amarachi Danjuma,Airtime Purchase,1641.07,0.0,Mobile App,2024-06-17 00:20:13,Failed,
TXN-6344322,CUST-5311,Efe Babangida,Bank Transfer,209600.9,1048.0,USSD,2024-06-27 19:07:31,Success,4
TXN-1326696,CUST-4604,Bisi Oni,Data Purchase,956.23,0.0,Mobile App,2024-09-27 04:04:01,Success,5
TXN-4130850,CUST-2002,Zainab Danjuma,Data Purchase,1607.36,0.0,Mobile App,2024-06-06 09:25:51,Failed,
TXN-2038126,CUST-4286,Yakubu Babangida,Airtime Purchase,2171.57,0.0,Mobile App,2024-11-05 05:06:46,Success,4
TXN-7579923,CUST-4645,Yusuf Okeke,Airtime Purchase,4688.76,0.0,USSD,2024-12-14 06:06:18,Success,4
TXN-7929107,CUST-5875,Yakubu Oni,Data Purchase,575.58,0.0,USSD,2024-12-29 20:23:25,Success,5
TXN-8210965,CUST-4160,Amarachi Chukwu,Data Purchase,4030.84,0.0,Mobile App,2024-07-06 03:35:54,Success,5
TXN-2338636,CUST-4714,Folake Sanni,Airtime Purchase,4130.88,0.0,Mobile App,2024-02-04 08:35:37,Success,3
TXN-2094876,CUST-5222,Bolaji Danjuma,Bill Payment,11190.8,100.0,USSD,2024-10-16 13:39:48,Failed,
TXN-5781760,CUST-2308,Yusuf Danjuma,Data Purchase,336.91,0.0,Mobile App,2024-08-22 10:31:21,Success,5
TXN-5632342,CUST-2026,Amina Balogun,Data Purchase,512.26,0.0,Mobile App,2024-01-10 15:44:28,Success,5
TXN-8757293,CUST-5027,Amarachi Sanni,Airtime Purchase,789.64,0.0,USSD,2024-01-02 10:41:50,Success,4
TXN-6063276,CUST-3321,Danjuma Chukwu,Airtime Purchase,821.71,0.0,USSD,2024-12-12 23:21:37,Success,4
TXN-7613332,CUST-1232,Danjuma Adeyemi,Bank Transfer,25636.15,128.18,Mobile App,2024-08-22 12:56:01,Success,2
TXN-7136983,CUST-3375,Yakubu Sanni,Bank Transfer,66460.73,332.3,Mobile App,2024-12-24 00:40:04,Success,5
TXN-8128042,CUST-2296,Amina Mohammed,Bank Transfer,109632.59,548.16,Mobile App,2024-06-24 01:19:27,Success,5
TXN-5808471,CUST-1478,Zainab Okeke,Bank Transfer,403820.98,2019.1,Mobile App,2024-02-10 06:42:48,Success,4
TXN-2920380,CUST-3136,Zainab Umar,Airtime Purchase,351.75,0.0,Mobile App,2024-04-25 18:21:01,Success,5
TXN-3062584,CUST-5036,Uche Babangida,Bank Transfer,471069.54,2355.35,Mobile App,2024-01-05 20:56:06,Success,4
TXN-7887558,CUST-2254,Kelechi Bakare,Airtime Purchase,2398.07,0.0,Mobile App,2024-06-02 01:21:58,Success,2
TXN-1292281,CUST-1778,Ngozi Nnamdi,Bill Payment,29949.44,100.0,Mobile App,2024-01-12 23:49:39,Failed,
TXN-8727241,CUST-3046,Uche Abubakar,Airtime Purchase,256.52,0.0,USSD,2024-01-11 11:30:23,Pending,
TXN-4463124,CUST-1068,Emeka Bakare,Data Purchase,3237.28,0.0,USSD,2024-04-08 08:05:46,Success,5
TXN-1013711,CUST-2642,Danjuma Balogun,Bank Transfer,30901.51,154.51,USSD,2024-10-07 12:42:03,Success,2
TXN-6547315,CUST-3650,Segun Okonkwo,Airtime Purchase,2953.8,0.0,Mobile App,2024-10-22 16:58:34,Success,5
TXN-2676012,CUST-1122,Amarachi Adeyemi,Airtime Purchase,3006.46,0.0,Mobile App,2024-11-11 03:24:07,Pending,
TXN-3662829,CUST-3896,Jide Oni,Data Purchase,4789.0,0.0,Mobile App,2024-07-30 22:23:31,Success,5
TXN-4165963,CUST-4540,Folake Okonkwo,Airtime Purchase,2434.85,0.0,USSD,2024-05-17 12:14:43,Success,5
TXN-5163623,CUST-5226,Yusuf Mohammed,Bank Transfer,292472.64,1462.36,USSD,2024-07-20 04:02:00,Success,5
TXN-8925985,CUST-1951,Bolaji Nwosu,Data Purchase,2283.67,0.0,USSD,2024-05-03 02:16:05,Success,4
TXN-1822314,CUST-1612,Bisi Eze,Bank Transfer,81800.33,409.0,USSD,2024-05-28 15:55:04,Success,5
TXN-8276179,CUST-1157,Jide Chukwu,Data Purchase,1701.42,0.0,USSD,2024-08-02 02:59:19,Failed,
TXN-1757243,CUST-1978,Danjuma Eze,Airtime Purchase,3676.36,0.0,USSD,2024-07-05 00:57:09,Success,5
TXN-2198811,CUST-5333,Segun Mohammed,Bank Transfer,353632.77,1768.16,Mobile App,2024-09-15 18:21:39,Success,5
TXN-6876515,CUST-1032,Yusuf Adeyemi,Bank Transfer,335835.46,1679.18,USSD,2024-06-10 12:58:42,Success,5
TXN-2791445,CUST-1981,Amarachi Nnamdi,Airtime Purchase,1779.31,0.0,Mobile App,2024-05-05 08:30:25,Success,4
TXN-9903467,CUST-2369,Segun Oni,Bank Transfer,218442.66,1092.21,USSD,2024-08-27 20:50:51,Success,5
TXN-8978414,CUST-1481,Danjuma Sanni,Bank Transfer,196085.89,980.43,Mobile App,2024-07-21 21:08:40,Success,4
TXN-2653570,CUST-3100,Chioma Balogun,Data Purchase,1149.37,0.0,Mobile App,2024-06-24 17:27:03,Success,5
TXN-1916017,CUST-3631,Bisi Danjuma,Bank Transfer,464364.56,2321.82,Mobile App,2024-01-11 19:30:51,Success,4
TXN-3166678,CUST-3221,Bolaji Ibrahim,Data Purchase,2257.9,0.0,Mobile App,2024-03-26 20:34:27,Success,5
TXN-3094924,CUST-5448,Obinna Babangida,Bill Payment,27460.42,100.0,USSD,2024-09-20 00:57:57,Success,4
TXN-4822465,CUST-5088,Danjuma Oni,Bill Payment,21657.57,100.0,Mobile App,2024-10-05 10:52:13,Success,5
TXN-1091299,CUST-4815,Yusuf Okeke,Bill Payment,11132.34,100.0,USSD,2024-05-15 11:55:44,Success,4
TXN-6518772,CUST-4373,Musa Adebayo,Bank Transfer,281681.1,1408.41,Mobile App,2024-11-02 10:02:40,Success,4
TXN-6893664,CUST-3699,Jide Adebayo,Airtime Purchase,3066.97,0.0,Mobile App,2024-12-12 09:49:29,Success,4
TXN-8373828,CUST-4517,Danjuma Chukwu,Data Purchase,286.78,0.0,Mobile App,2024-07-11 17:29:21,Success,4
TXN-4663934,CUST-3423,Yakubu Umar,Data Purchase,3863.46,0.0,Mobile App,2024-01-21 13:33:56,Success,1
TXN-9367425,CUST-2251,Jide Bello,Data Purchase,4452.2,0.0,Web Portal,2024-06-10 21:49:20,Success,5
TXN-2741917,CUST-2510,Folake Eze,Bank Transfer,166902.59,834.51,Mobile App,2024-03-01 03:12:28,Success,5
TXN-2553788,CUST-4239,Folake Oni,Bank Transfer,289784.04,1448.92,Mobile App,2024-12-01 19:44:37,Success,5
TXN-9599532,CUST-5512,Jide Nnamdi,Airtime Purchase,3680.79,0.0,Web Portal,2024-03-09 00:13:23,Success,5
TXN-2164811,CUST-1696,Chinedu Danjuma,Airtime Purchase,249.65,0.0,Mobile App,2024-08-06 10:52:38,Success,4
TXN-6261679,CUST-5440,Segun Chukwu,Data Purchase,2973.59,0.0,USSD,2024-07-26 09:13:15,Success,3
TXN-9835206,CUST-4456,Bisi Danjuma,Bank Transfer,8527.18,10.0,USSD,2024-09-06 00:38:20,Success,5
TXN-3061267,CUST-2226,Folake Abubakar,Bill Payment,6921.93,100.0,Web Portal,2024-08-04 09:05:31,Success,4
TXN-1157636,CUST-5698,Chinedu Okeke,Data Purchase,3917.19,0.0,Mobile App,2024-10-01 08:51:16,Success,4
TXN-1769177,CUST-2285,Jide Nwosu,Airtime Purchase,856.99,0.0,Mobile App,2024-12-05 01:58:49,Success,3
TXN-7985508,CUST-4333,Ngozi Adeleke,Bill Payment,33998.63,100.0,Mobile App,2024-01-17 00:42:45,Success,5
TXN-3325206,CUST-4612,Fatima Okeke,Bank Transfer,407665.72,2038.33,USSD,2024-03-23 10:28:34,Failed,
TXN-5376905,CUST-3739,Amarachi Oni,Bill Payment,7749.48,100.0,Mobile App,2024-12-25 18:09:31,Success,5
TXN-9582168,CUST-3775,Amarachi Oni,Bank Transfer,27430.84,137.15,Mobile App,2024-03-04 08:08:03,Success,4
TXN-3438995,CUST-4384,Chioma Adebayo,Data Purchase,3234.95,0.0,USSD,2024-12-06 11:02:41,Success,5
TXN-2693633,CUST-3498,Amina Umar,Airtime Purchase,1481.75,0.0,USSD,2024-02-01 17:44:22,Success,4
TXN-5842103,CUST-4385,Chinedu Abubakar,Airtime Purchase,452.18,0.0,Mobile App,2024-04-12 07:55:35,Success,5
TXN-3283922,CUST-2511,Kelechi Abubakar,Data Purchase,1864.07,0.0,Web Portal,2024-09-13 23:20:49,Success,4
TXN-1585896,CUST-5506,Obinna Nwosu,Airtime Purchase,2525.03,0.0,Mobile App,2024-07-22 11:07:22,Success,3
TXN-8333118,CUST-5591,Obinna Bakare,Bank Transfer,420910.48,2104.55,Mobile App,2024-11-01 12:09:20,Success,5
TXN-1851898,CUST-5254,Zainab Danjuma,Bank Transfer,418231.83,2091.16,USSD,2024-12-16 14:02:46,Success,5
TXN-8282329,CUST-3250,Musa Adebayo,Airtime Purchase,4947.81,0.0,Mobile App,2024-01-21 10:09:24,Pending,
TXN-7977914,CUST-2688,Ngozi Eze,Bill Payment,39459.38,100.0,USSD,2024-06-20 15:43:33,Success,5
TXN-5538084,CUST-1325,Bisi Bakare,Bank Transfer,468132.84,2340.66,USSD,2024-03-05 22:38:00,Success,5
TXN-7671165,CUST-4031,Chinedu Mohammed,Bank Transfer,358292.5,1791.46,Mobile App,2024-05-29 23:16:32,Success,5
TXN-2332605,CUST-2055,Danjuma Adeleke,Data Purchase,4657.23,0.0,Web Portal,2024-04-01 18:21:42,Success,5
TXN-9842269,CUST-2008,Danjuma Chukwu,Bank Transfer,254094.33,1270.47,Web Portal,2024-06-27 06:05:23,Success,4
TXN-3576988,CUST-3813,Funke Okeke,Bank Transfer,172560.12,862.8,Mobile App,2024-09-05 15:42:23,Pending,
TXN-6342863,CUST-4596,Amina Okeke,Bank Transfer,6683.91,10.0,USSD,2024-08-31 02:10:25,Success,4
TXN-5635410,CUST-3351,Bolaji Sanni,Airtime Purchase,713.86,0.0,USSD,2024-05-10 12:57:29,Success,5
TXN-5787297,CUST-4668,Emeka Okafor,Bank Transfer,58137.83,290.69,Mobile App,2024-06-17 09:42:21,Failed,
TXN-6667450,CUST-3111,Jide Adeyemi,Data Purchase,1259.42,0.0,USSD,2024-11-05 10:22:08,Success,5
TXN-1669911,CUST-2112,Obinna Danjuma,Airtime Purchase,2958.64,0.0,Web Portal,2024-10-18 05:02:54,Success,3
TXN-7025708,CUST-4223,Obinna Danjuma,Bank Transfer,66101.22,330.51,Mobile App,2024-07-10 15:19:42,Success,5
TXN-7146140,CUST-4518,Funke Eze,Bank Transfer,87213.96,436.07,Mobile App,2024-11-01 07:28:35,Success,5
TXN-8654885,CUST-3841,Efe Bakare,Bank Transfer,95841.23,479.21,Mobile App,2024-01-09 07:54:47,Success,5
TXN-4781897,CUST-4723,Tunde Adeleke,Airtime Purchase,3201.98,0.0,Web Portal,2024-01-11 14:36:40,Success,5
TXN-9296589,CUST-4776,Amarachi Umar,Bank Transfer,335636.25,1678.18,Mobile App,2024-06-12 19:41:29,Failed,
TXN-6182797,CUST-5080,Jide Okafor,Bill Payment,17762.75,100.0,Mobile App,2024-02-25 19:32:10,Success,5
TXN-8962857,CUST-4204,Amarachi Mohammed,Bank Transfer,134889.62,674.45,Mobile App,2024-11-15 06:30:51,Success,5
TXN-1474792,CUST-4783,Funke Ibrahim,Data Purchase,3445.19,0.0,Mobile App,2024-05-03 19:56:34,Success,3
TXN-5784783,CUST-4454,Yakubu Oni,Airtime Purchase,4095.23,0.0,Mobile App,2024-12-21 21:13:28,Success,4
TXN-2498832,CUST-5278,Tunde Bakare,Bank Transfer,33849.5,169.25,Mobile App,2024-07-08 16:27:32,Success,5
TXN-8839949,CUST-3113,Uche Ibrahim,Data Purchase,1959.28,0.0,Mobile App,2024-11-16 15:22:26,Success,5
TXN-6039542,CUST-3301,Fatima Oni,Bank Transfer,222569.75,1112.85,Web Portal,2024-10-28 21:21:17,Success,4
TXN-3902025,CUST-5116,Tunde Bello,Airtime Purchase,2220.3,0.0,Mobile App,2024-08-31 00:36:03,Success,4
TXN-5179880,CUST-3268,Emeka Nnamdi,Bank Transfer,128151.2,640.76,Mobile App,2024-09-05 16:29:38,Success,5
TXN-3114748,CUST-2414,Bisi Adeleke,Bill Payment,3470.42,100.0,Mobile App,2024-09-03 18:05:40,Success,2
TXN-9856492,CUST-1049,Yusuf Abubakar,Airtime Purchase,1241.31,0.0,Mobile App,2024-09-18 08:58:14,Success,2
TXN-3521424,CUST-5146,Bolaji Eze,Bank Transfer,460623.17,2303.12,Mobile App,2024-04-02 20:07:37,Success,5
TXN-8912850,CUST-2226,Folake Abubakar,Data Purchase,2419.2,0.0,Mobile App,2024-12-19 22:20:13,Success,5
TXN-5888380,CUST-1620,Jide Bakare,Bill Payment,28586.63,100.0,Mobile App,2024-05-14 22:30:22,Success,5
TXN-3550294,CUST-1365,Obinna Adebayo,Data Purchase,1329.77,0.0,USSD,2024-03-23 22:33:42,Failed,
TXN-7864962,CUST-3620,Uche Danjuma,Airtime Purchase,1690.87,0.0,USSD,2024-01-15 15:52:55,Failed,
TXN-6639530,CUST-2886,Kelechi Abubakar,Bank Transfer,229733.32,1148.67,Mobile App,2024-06-27 18:13:30,Success,4
TXN-3732143,CUST-5766,Fatima Adeleke,Data Purchase,734.33,0.0,Mobile App,2024-03-29 18:13:59,Success,5
TXN-8916323,CUST-5224,Efe Ibrahim,Airtime Purchase,2103.38,0.0,USSD,2024-05-27 19:59:33,Pending,
TXN-9963849,CUST-2214,Musa Mohammed,Data Purchase,162.54,0.0,Mobile App,2024-07-04 16:16:06,Success,4
TXN-3558204,CUST-2049,Uche Umar,Bank Transfer,407766.85,2038.83,Web Portal,2024-09-19 10:22:31,Success,5
TXN-4404593,CUST-4209,Jide Balogun,Bank Transfer,239289.45,1196.45,USSD,2024-01-04 03:34:05,Success,1
TXN-3812796,CUST-1704,Emeka Adebayo,Data Purchase,956.88,0.0,USSD,2024-02-10 11:03:21,Success,4
TXN-8253412,CUST-4683,Folake Adeleke,Bank Transfer,224100.8,1120.5,Mobile App,2024-10-21 22:52:47,Success,5
TXN-1152964,CUST-3281,Tunde Bello,Data Purchase,2169.99,0.0,Mobile App,2024-07-27 13:09:55,Failed,
TXN-1686852,CUST-3426,Amarachi Okeke,Airtime Purchase,836.32,0.0,USSD,2024-05-07 03:12:04,Pending,
TXN-2054226,CUST-4215,Bisi Danjuma,Bank Transfer,6458.64,10.0,Mobile App,2024-10-05 02:12:27,Success,5
TXN-9964874,CUST-1984,Funke Ibrahim,Bill Payment,44842.51,100.0,Mobile App,2024-03-14 11:16:47,Success,5
TXN-5381288,CUST-3913,Chioma Bello,Airtime Purchase,4988.86,0.0,USSD,2024-11-12 02:09:18,Success,5
TXN-3020641,CUST-3245,Obinna Chukwu,Data Purchase,3753.62,0.0,Web Portal,2024-03-13 05:59:18,Success,4
TXN-2192545,CUST-1720,Jide Okeke,Airtime Purchase,2563.84,0.0,USSD,2024-01-22 21:22:16,Success,3
TXN-2655920,CUST-1897,Kelechi Bakare,Bank Transfer,34828.7,174.14,Mobile App,2024-05-11 11:06:34,Success,4
TXN-1572973,CUST-3703,Musa Umar,Bill Payment,42726.49,100.0,USSD,2024-05-11 22:01:23,Failed,
TXN-2080270,CUST-4818,Yusuf Mohammed,Bill Payment,39718.57,100.0,Mobile App,2024-03-27 20:04:16,Success,5
TXN-1702152,CUST-5477,Uche Okonkwo,Bill Payment,41542.42,100.0,Mobile App,2024-03-07 23:50:41,Success,5
TXN-1424187,CUST-2390,Zainab Oni,Bank Transfer,366651.22,1833.26,USSD,2024-11-12 15:12:32,Success,1
TXN-8785688,CUST-4925,Danjuma Babangida,Data Purchase,1668.08,0.0,USSD,2024-02-02 02:54:23,Success,3
TXN-7108439,CUST-4746,Uche Okeke,Data Purchase,4415.2,0.0,Mobile App,2024-05-14 19:13:59,Success,4
TXN-2661812,CUST-4730,Amina Adeyemi,Airtime Purchase,3877.07,0.0,Mobile App,2024-02-10 04:32:12,Failed,
TXN-4575077,CUST-1880,Yusuf Okafor,Airtime Purchase,3957.79,0.0,Mobile App,2024-08-11 08:36:49,Success,4
TXN-1785824,CUST-2527,Funke Mohammed,Airtime Purchase,4841.7,0.0,Web Portal,2024-09-16 05:55:16,Success,4
TXN-5228142,CUST-5668,Yakubu Adeyemi,Airtime Purchase,2293.05,0.0,USSD,2024-02-02 10:40:57,Success,5
TXN-3439206,CUST-2621,Ngozi Adeyemi,Data Purchase,2911.19,0.0,USSD,2024-09-12 22:20:06,Success,4
TXN-6034258,CUST-3056,Fatima Okonkwo,Data Purchase,339.64,0.0,Mobile App,2024-07-17 21:34:00,Success,1
TXN-8755872,CUST-4057,Amina Okeke,Airtime Purchase,3581.02,0.0,Mobile App,2024-04-08 06:36:58,Failed,
TXN-2321662,CUST-4491,Uche Chukwu,Bill Payment,7448.44,100.0,USSD,2024-09-18 05:14:51,Success,5
TXN-7599976,CUST-3434,Segun Bakare,Bank Transfer,428122.97,2140.61,Mobile App,2024-04-15 04:26:42,Success,4
TXN-2535609,CUST-2738,Musa Okeke,Data Purchase,2755.22,0.0,Mobile App,2024-08-02 00:34:20,Success,5
TXN-8179663,CUST-4852,Yakubu Adebayo,Airtime Purchase,2608.98,0.0,USSD,2024-04-15 15:34:12,Failed,
TXN-9992474,CUST-5110,Tunde Ibrahim,Airtime Purchase,4211.77,0.0,Mobile App,2024-10-21 11:42:49,Success,4
TXN-7249241,CUST-2564,Emeka Adebayo,Bill Payment,20253.29,100.0,Mobile App,2024-03-20 14:02:26,Success,5
TXN-7261630,CUST-4959,Musa Babangida,Data Purchase,1170.46,0.0,Mobile App,2024-09-20 01:58:58,Success,5
TXN-2609549,CUST-3583,Bisi Adeyemi,Bank Transfer,419576.99,2097.88,Web Portal,2024-02-04 03:43:24,Success,3
TXN-4939948,CUST-1927,Uche Bello,Data Purchase,2068.15,0.0,USSD,2024-04-10 15:47:31,Success,4
TXN-3700353,CUST-4980,Danjuma Balogun,Bill Payment,32951.14,100.0,Mobile App,2024-06-22 06:52:37,Success,5
TXN-4189905,CUST-1809,Funke Sanni,Airtime Purchase,4966.82,0.0,Web Portal,2024-08-30 23:06:04,Success,3
TXN-4971443,CUST-2704,Emeka Babangida,Airtime Purchase,2126.0,0.0,USSD,2024-06-18 03:38:10,Success,5
TXN-6347576,CUST-2597,Segun Okonkwo,Bank Transfer,436212.41,2181.06,Web Portal,2024-12-11 06:16:11,Success,5
TXN-6004630,CUST-3657,Fatima Chukwu,Data Purchase,399.91,0.0,USSD,2024-11-19 22:06:26,Success,5
TXN-9490050,CUST-5283,Fatima Bakare,Bill Payment,21501.92,100.0,Mobile App,2024-11-26 19:15:04,Success,5
TXN-7871256,CUST-1610,Obinna Bello,Airtime Purchase,4819.89,0.0,Mobile App,2024-06-13 22:22:55,Failed,
TXN-3176084,CUST-4695,Emeka Mohammed,Bank Transfer,69699.68,348.5,USSD,2024-05-31 00:29:44,Pending,
TXN-9707598,CUST-1334,Jide Umar,Bill Payment,38236.11,100.0,Mobile App,2024-05-16 12:16:20,Success,4
TXN-7399750,CUST-2693,Fatima Nwosu,Bank Transfer,451290.32,2256.45,Mobile App,2024-11-21 07:48:48,Success,2
TXN-9617920,CUST-3311,Musa Okeke,Bill Payment,25112.38,100.0,Mobile App,2024-05-26 12:59:51,Success,5
TXN-3173380,CUST-3755,Yusuf Nnamdi,Data Purchase,4434.45,0.0,USSD,2024-05-15 15:40:30,Success,5
TXN-3619169,CUST-3982,Chioma Adebayo,Bill Payment,21192.24,100.0,Mobile App,2024-03-26 18:35:59,Success,5
TXN-9789799,CUST-4444,Yakubu Okeke,Bank Transfer,169311.95,846.56,Mobile App,2024-03-09 06:02:48,Success,5
TXN-9547784,CUST-5791,Chioma Abubakar,Airtime Purchase,4516.81,0.0,Mobile App,2024-05-02 05:44:18,Success,5
TXN-8237837,CUST-4631,Amarachi Adebayo,Bill Payment,26266.96,100.0,Mobile App,2024-05-27 03:25:38,Success,2
TXN-5571501,CUST-2477,Emeka Ibrahim,Airtime Purchase,1053.89,0.0,Mobile App,2024-01-27 11:25:50,Success,2
TXN-4532540,CUST-1767,Emeka Babangida,Bill Payment,44576.68,100.0,Mobile App,2024-06-30 05:01:21,Success,5
TXN-9831877,CUST-3252,Segun Ibrahim,Data Purchase,283.48,0.0,Mobile App,2024-04-17 14:47:52,Success,4
TXN-8614084,CUST-4719,Chinedu Nwosu,Bank Transfer,313630.37,1568.15,USSD,2024-12-29 15:23:49,Pending,
TXN-9798920,CUST-1803,Funke Balogun,Airtime Purchase,961.31,0.0,Mobile App,2024-03-12 14:48:33,Success,4
TXN-6880434,CUST-3995,Chioma Chukwu,Airtime Purchase,4880.66,0.0,Web Portal,2024-09-08 01:25:31,Success,5
TXN-6610611,CUST-3512,Tunde Babangida,Bank Transfer,482122.99,2410.61,Mobile App,2024-04-23 06:43:21,Pending,
TXN-3088077,CUST-5378,Segun Okonkwo,Bank Transfer,195746.88,978.73,Mobile App,2024-12-24 13:13:19,Success,5
TXN-6821002,CUST-4058,Funke Balogun,Airtime Purchase,4291.52,0.0,Mobile App,2024-09-29 17:54:56,Success,4
TXN-6573275,CUST-3010,Emeka Danjuma,Data Purchase,4402.12,0.0,Mobile App,2024-03-10 07:22:03,Success,3
TXN-4249968,CUST-1771,Tunde Umar,Bank Transfer,283906.91,1419.53,Mobile App,2024-07-15 05:46:47,Success,5
TXN-1978059,CUST-4862,Danjuma Danjuma,Airtime Purchase,2743.1,0.0,Mobile App,2024-12-10 21:56:31,Success,5
TXN-8540830,CUST-3469,Kelechi Okeke,Data Purchase,4290.16,0.0,Web Portal,2024-10-11 09:10:41,Success,5
TXN-6000181,CUST-5563,Efe Chukwu,Bank Transfer,433998.45,2169.99,Mobile App,2024-10-31 09:19:31,Success,4
TXN-2849837,CUST-1529,Chinedu Chukwu,Data Purchase,2637.16,0.0,Mobile App,2024-08-28 14:29:58,Success,5
TXN-8372041,CUST-4251,Bolaji Okafor,Bank Transfer,71383.69,356.92,Mobile App,2024-01-18 16:25:16,Success,5
TXN-8485783,CUST-4608,Amina Babangida,Bank Transfer,103498.12,517.49,Mobile App,2024-08-11 11:20:15,Success,1
TXN-6571696,CUST-2787,Funke Sanni,Data Purchase,2670.05,0.0,Mobile App,2024-03-18 11:38:28,Success,4
TXN-8645499,CUST-4034,Segun Adeyemi,Data Purchase,4815.75,0.0,USSD,2024-07-29 16:37:26,Success,5
TXN-2810212,CUST-5933,Folake Ibrahim,Airtime Purchase,910.32,0.0,Mobile App,2024-04-20 22:37:15,Success,3
TXN-5672288,CUST-3045,Chioma Adeleke,Bill Payment,39521.77,100.0,USSD,2024-07-25 15:40:37,Success,5
TXN-3764449,CUST-2314,Funke Okafor,Bill Payment,21097.8,100.0,Mobile App,2024-05-23 03:14:25,Success,5
TXN-9692716,CUST-1705,Zainab Ibrahim,Bill Payment,41684.39,100.0,USSD,2024-04-07 09:33:06,Success,4
TXN-9079578,CUST-4837,Folake Oni,Bill Payment,32135.61,100.0,Mobile App,2024-05-19 12:26:39,Success,4
TXN-6092031,CUST-1963,Segun Nwosu,Airtime Purchase,3941.05,0.0,Mobile App,2024-04-26 22:01:49,Success,4
TXN-6315558,CUST-5974,Amarachi Nnamdi,Bill Payment,21417.77,100.0,Mobile App,2024-07-01 17:08:55,Success,4
TXN-5076143,CUST-3275,Yakubu Oni,Bank Transfer,326389.29,1631.95,Web Portal,2024-04-17 22:37:59,Success,5
TXN-4072780,CUST-4050,Chinedu Balogun,Bank Transfer,226115.82,1130.58,USSD,2024-04-02 02:11:33,Success,5
